STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,JOB_COVERAGE,Job coverage,WORKER_STATUS,Worker status,WORK_TIME_ARNGMNT,Working time arrangement,METHODOLOGY,Methodology,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FIN,Finland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,34.20074349,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FRA,France,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,19.00968183,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,DEU,Germany,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,17.63491173,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GRC,Greece,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,31.02665311,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,HUN,Hungary,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,30.17404145,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISL,Iceland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,26.43014218,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,IRL,Ireland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,19.29697036,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,25.03863716,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ITA,Italy,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,20.4920692,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,JPN,Japan,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,23.25819672,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,KOR,Korea,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,38.92035371,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LVA,Latvia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,31.82229167,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LTU,Lithuania,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,29.13744319,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LUX,Luxembourg,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,6.084394585,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,MEX,Mexico,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,38.55650836,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NLD,Netherlands,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,23.0765253,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NZL,New Zealand,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,24.99999979,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NOR,Norway,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,25.99363835,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,POL,Poland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,31.47977616,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,PRT,Portugal,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,26.68536184,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SVK,Slovak Republic,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,25.37593985,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SVN,Slovenia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,42.5688426,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ESP,Spain,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,19.28057092,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,32.54200469,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,18.10152555,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,TUR,Türkiye,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,38.65877712,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GBR,United Kingdom,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,20.79345456,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,G7,G7,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,24.3222393,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU27,European Union (27 countries),EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,21.35523208,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU19OECD,European Union (19 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,19.81660929,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,21.10676436,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,26.8104492,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BRA,Brazil,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,31.10902256,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BGR,Bulgaria,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,34.66911847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,HRV,Croatia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,39.00343232,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CYP,Cyprus,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,24.36829188,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,IDN,Indonesia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,48.0255785,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,MLT,Malta,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,24.63051467,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,MKD,North Macedonia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,51.83251874,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ROU,Romania,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,37.85990359,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,RUS,Russia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,34.90422144,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,AUS,Australia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2006,,26.74403813,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,AUT,Austria,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2006,,14.96980197,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BEL,Belgium,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2006,,17.49611987,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CAN,Canada,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2006,,31.16099615,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHL,Chile,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2006,,42.75647374,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CZE,Czechia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2006,,22.10236572,,A,Normal value,0,Units,1,One
