country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,gdp_pc,part_time_gap
Latvia,2022,22.68432828,-19.496307,3.201934999999992,9.003334318035714,14.441823959285715,70.829673,-38.50200000000001
Latvia,2023,23.62953667,-18.24271393,3.353454590000013,9.003334318035714,14.441823959285715,69.598275,-33.138000000000005
Lithuania,2010,16.44867264,-12.245212,-1.6065520000000078,9.003334318035714,14.441823959285715,60.034975,-39.38399999999999
Lithuania,2011,16.74523865,-12.275415000000002,0.4860690000000005,9.003334318035714,14.441823959285715,64.336306,-32.392
Lithuania,2012,17.04180466,-12.935667,1.4641880000000072,9.003334318035714,14.441823959285715,67.510047,-35.298
Lithuania,2013,17.33837067,-13.170519,2.3535540000000026,9.003334318035714,14.441823959285715,70.131088,-40.26400000000001
Lithuania,2014,17.63493668,-12.383382,1.7918240000000054,9.003334318035714,14.441823959285715,72.236404,-38.400000000000006
Lithuania,2015,17.4109683125,-13.807041000000002,1.9841530000000065,9.003334318035714,14.441823959285715,73.494948,-42.00200000000001
Lithuania,2016,17.186999945,-15.301275,1.455192000000011,9.003334318035714,14.441823959285715,75.403961,-38.3
Lithuania,2017,16.9630315775,-14.704014,0.7532119999999907,9.003334318035714,14.441823959285715,78.167612,-36.088
Lithuania,2018,16.73906321,-14.857929,2.347152999999992,9.003334318035714,14.441823959285715,81.267932,-36.52799999999999
Lithuania,2019,15.953499050000001,-14.962834,1.674376999999993,9.003334318035714,14.441823959285715,84.377406,-32.452
Lithuania,2020,15.167934890000002,-14.104526999999996,1.6384509999999892,9.003334318035714,14.441823959285715,88.295548,-28.95
Lithuania,2021,14.38237073,-13.982565999999998,1.1076889999999937,9.003334318035714,14.441823959285715,88.768871,-37.59
Lithuania,2022,13.59680657,-15.568523,1.2494279999999949,9.003334318035714,14.441823959285715,88.007559,-47.0
Lithuania,2023,13.59680657,-16.48326874,2.1405639700000023,9.003334318035714,14.441823959285715,86.165095,-40.650000000000006
Luxembourg,2010,12.989724375,6.86195,18.484573,15.153369899999994,16.834220889999997,287.736306,-70.858
Luxembourg,2011,11.9800913983,4.9565509999999975,17.222960999999998,12.683296200000008,15.394157410000004,279.940524,-66.68799999999999
Luxembourg,2012,10.9704584216,5.672396999999997,15.360268000000003,11.699325559999998,14.944564819999997,275.961805,-64.59800000000001
Luxembourg,2013,9.9608254449,2.484615000000005,14.728500999999994,11.012454990000002,15.487228390000013,274.473057,-66.076
