country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,overall_gap,gdp_pc,part_time_gap
Australia,2010,20.38123167,-6.382107000000005,16.347199000000003,11.27996064,17.517486570000003,14.398723605,122.776402,-43.77199999999999
Australia,2011,19.45830364,-7.470134999999999,16.211098000000007,10.694274899999996,17.213684079999993,13.953979489999996,123.987878,-44.94200000000001
Australia,2012,20.37659718,-7.444217999999999,15.574737,10.181480409999992,17.214630119999995,13.698055264999994,124.053932,-45.444
Australia,2013,21.38690862,-8.811260000000004,14.506141999999995,10.264289860000003,16.628097530000005,13.446193695000003,123.738538,-44.164
Australia,2014,19.94496811,-6.950085000000001,14.499283000000004,9.615394589999994,16.270225519999997,12.942810054999995,122.649471,-43.356
Australia,2015,18.83669352,-8.798638000000004,14.062331999999998,9.129066469999998,17.692085269999993,13.410575869999988,121.821384,-42.404
Australia,2016,18.41601994,-7.862380999999999,13.000876999999988,8.393630979999998,16.750579830000007,12.572105405000002,121.155888,-40.74199999999999
Australia,2017,15.31138461,-9.701331999999994,12.322699999999998,7.599998470000003,16.299995420000002,11.94999694500001,120.03279,-41.146
Australia,2018,16.34133128,-10.395481000000004,11.407425000000003,7.400001529999997,15.0,11.200000765,118.734749,-41.042
Australia,2019,17.77653193,-9.173278000000003,11.981910999999997,7.016799930000005,13.853698730000003,10.435249330000005,115.56982,-40.542
Australia,2020,14.29781268,-10.354563999999996,11.870681000000005,6.207496649999996,14.461708060000008,10.334602354999989,121.892351,-40.056
Australia,2021,15.77333185,-10.092650999999996,9.873787000000007,5.738075249999994,13.063377379999991,9.400726314999986,119.829367,-38.672
Australia,2022,15.23969964,-10.729599,9.29274749000001,4.550498959999999,12.13919068,8.344844820000006,119.313938,-39.694
Australia,2023,13.00002495,-11.33921051,8.280204780000005,4.766006470000008,11.237571720000004,8.001789095000007,116.881332,-37.286
Austria,2010,24.14373323,3.746296000000001,10.852035999999998,10.53620911,15.970764159999987,13.253486635000002,135.26606,-64.482
Austria,2011,23.55489666,4.020661999999998,10.563026000000008,10.290191650000011,16.88879394,13.589492795000012,136.743927,-65.16399999999999
Austria,2012,22.97117524,3.965084000000001,10.164879,8.526260379999997,17.42667771,12.976469045000002,135.935758,-65.416
Austria,2013,22.74180543,3.1937560000000005,9.709450000000004,8.10141754,16.65059662,12.376007079999994,133.311482,-62.31999999999999
Austria,2014,22.37372994,2.579626000000001,9.152595000000003,7.892829890000002,14.235176079999988,11.064002984999988,131.208664,-61.768
Austria,2015,21.76276734,2.826449,8.692709999999991,7.428565979999988,15.865043639999996,11.646804809999992,129.047126,-61.652
Austria,2016,19.83322424,1.569942000000001,8.697845999999998,7.280136110000001,15.015945439999996,11.148040774999998,128.512772,-59.7
Austria,2017,19.6190795,1.0448129999999978,9.041740999999988,7.518081659999993,14.869377139999996,11.193729399999995,127.863894,-59.708
Austria,2018,19.21299348,1.887406000000002,9.637642,7.699996940000005,15.900001520000004,11.799999229999996,128.159638,-61.49199999999999
Austria,2019,18.39321854,0.8334699999999984,9.271156999999988,8.260093690000005,13.32148742999999,10.79079055999999,128.396248,-62.554
Austria,2020,16.9025604,0.384762000000002,8.714264,8.007087709999993,13.77830505,10.892696380000004,125.229505,-61.324000000000005
Austria,2021,16.81950144,-0.1257050000000035,8.471710000000002,7.162216190000009,15.706909180000013,11.434562685000015,123.608337,-60.608
Austria,2022,16.58532495,0.3295749999999984,8.15420499999999,6.772277839999987,14.429229739999997,10.600753789999985,125.508618,-59.99199999999999
Austria,2023,16.16614083,-0.6310653699999946,7.9628372200000115,6.490005499999995,14.064544679999996,10.277275090000003,122.162446,-56.52799999999999
Belgium,2010,10.02514142,-3.986267999999996,12.572891000000006,10.17235565,19.500698090000007,14.836526870000014,128.3651,-62.756
Belgium,2011,8.072437078,-4.401412999999998,12.107893999999996,9.35429001,20.46752549,14.910907749999993,127.267187,-61.99799999999999
Belgium,2012,7.259036145,-5.203994000000002,11.354392999999988,9.311786649999997,19.81270598999999,14.562246319999986,125.782045,-61.97999999999999
Belgium,2013,6.525625745,-5.483897999999996,10.649010000000004,8.411232000000012,20.08126449,14.246248245000018,124.204493,-63.94200000000001
Belgium,2014,6.309420916,-5.995086999999998,9.251175000000003,7.353385919999994,19.657547,13.505466459999994,123.890361,-60.844
Belgium,2015,6.082238721,-6.452223999999994,8.641067000000007,7.172340390000002,18.29012299,12.73123169,122.564529,-60.88
Belgium,2016,5.254237288,-6.635719000000002,9.863449000000005,7.415168769999994,18.61695099,13.01605988,121.880724,-60.592000000000006
Belgium,2017,5.099778271,-6.798774999999999,10.239936,7.0899505600000055,19.90491104000001,13.497430800000004,120.614438,-59.20400000000001
Belgium,2018,5.082454718,-7.384712999999998,8.770659999999992,6.3000030599999945,17.5,11.900001529999995,120.211937,-59.858
Belgium,2019,4.098791382,-8.264423,8.678069999999991,6.153869630000003,16.23561478,11.194742205000011,121.139607,-58.614
Belgium,2020,0.416992442,-9.018634999999996,8.601387000000003,5.504234319999995,17.683517459999997,11.593875889999993,120.086987,-55.646
Belgium,2021,0.642013354,-9.053165999999996,8.300071000000003,5.503852839999993,17.761589049999998,11.632720944999996,120.00783,-52.136
Belgium,2022,0.783162017,-8.822074999999998,8.104897000000008,4.93399810999999,16.76708603,10.850542069999989,120.646,-48.824000000000005
Belgium,2023,1.189691351,-9.098297120000003,8.1613617,4.940002449999994,17.333778380000005,11.136890414999996,120.395603,-48.114
Canada,2010,19.29934989,-9.757332000000003,7.483604,5.689910890000007,12.39685059,9.043380740000003,110.089726,-36.962
Canada,2011,18.74217081,-10.06951141357422,8.678901672363281,5.872467049999997,12.33918,9.105823524999993,110.799944,-35.614000000000004
Canada,2012,18.5265915,-10.927555084228525,8.649078369140625,5.49362945,12.27708435000001,8.885356900000005,110.674644,-36.50800000000001
